ravdess-emotional-speech-audio\AllActors\03-01-02-02-02-02-22.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-02-02-02-02-23.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-02-02-02-02-24.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-01-01.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-01-02.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-01-03.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-01-04.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-01-05.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-01-06.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-01-07.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-01-08.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-01-09.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-01-10.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-01-11.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-01-12.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-01-13.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-01-14.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-01-15.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-01-16.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-01-17.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-01-18.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-01-19.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-01-20.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-01-21.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-01-22.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-01-23.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-01-24.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-02-01.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-02-02.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-02-03.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-02-04.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-02-05.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-02-06.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-02-07.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-02-08.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-02-09.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-02-10.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-02-11.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-02-12.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-02-13.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-02-14.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-02-15.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-02-16.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-02-17.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-02-18.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-02-19.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-02-20.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-02-21.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-02-22.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-02-23.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-01-02-24.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-01-01.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-01-02.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-01-03.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-01-04.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-01-05.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-01-06.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-01-07.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-01-08.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-01-09.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-01-10.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-01-11.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-01-12.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-01-13.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-01-14.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-01-15.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-01-16.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-01-17.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-01-18.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-01-19.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-01-20.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-01-21.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-01-22.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-01-23.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-01-24.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-02-01.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-02-02.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-02-03.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-02-04.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-02-05.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-02-06.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-02-07.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-02-08.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-02-09.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-02-10.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-02-11.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-02-12.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-02-13.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-02-14.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-02-15.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-02-16.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-02-17.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-02-18.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-02-19.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-02-20.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-02-21.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-02-22.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-02-23.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-01-02-02-24.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-01-01.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-01-02.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-01-03.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-01-04.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-01-05.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-01-06.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-01-07.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-01-08.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-01-09.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-01-10.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-01-11.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-01-12.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-01-13.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-01-14.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-01-15.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-01-16.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-01-17.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-01-18.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-01-19.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-01-20.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-01-21.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-01-22.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-01-23.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-01-24.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-02-01.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-02-02.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-02-03.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-02-04.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-02-05.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-02-06.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-02-07.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-02-08.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-02-09.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-02-10.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-02-11.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-02-12.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-02-13.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-02-14.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-02-15.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-02-16.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-02-17.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-02-18.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-02-19.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-02-20.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-02-21.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-02-22.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-02-23.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-01-02-24.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-01-01.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-01-02.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-01-03.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-01-04.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-01-05.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-01-06.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-01-07.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-01-08.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-01-09.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-01-10.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-01-11.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-01-12.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-01-13.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-01-14.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-01-15.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-01-16.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-01-17.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-01-18.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-01-19.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-01-20.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-01-21.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-01-22.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-01-23.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-01-24.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-02-01.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-02-02.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-02-03.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-02-04.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-02-05.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-02-06.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-02-07.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-02-08.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-02-09.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-02-10.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-02-11.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-02-12.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-02-13.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-02-14.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-02-15.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-02-16.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-02-17.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-02-18.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-02-19.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-02-20.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-02-21.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-02-22.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-02-23.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-03-02-02-02-24.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-01-01.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-01-02.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-01-03.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-01-04.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-01-05.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-01-06.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-01-07.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-01-08.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-01-09.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-01-10.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-01-11.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-01-12.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-01-13.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-01-14.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-01-15.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-01-16.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-01-17.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-01-18.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-01-19.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-01-20.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-01-21.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-01-22.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-01-23.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-01-24.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-02-01.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-02-02.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-02-03.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-02-04.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-02-05.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-02-06.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-02-07.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-02-08.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-02-09.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-02-10.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-02-11.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-02-12.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-02-13.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-02-14.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-02-15.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-02-16.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-02-17.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-02-18.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-02-19.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-02-20.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-02-21.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-02-22.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-02-23.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-01-02-24.wav|Kids are talking by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-01-01.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-01-02.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-01-03.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-01-04.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-01-05.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-01-06.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-01-07.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-01-08.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-01-09.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-01-10.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-01-11.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-01-12.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-01-13.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-01-14.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-01-15.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-01-16.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-01-17.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-01-18.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-01-19.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-01-20.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-01-21.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-01-22.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-01-23.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-01-24.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-02-01.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-02-02.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-02-03.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-02-04.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-02-05.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-02-06.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-02-07.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-02-08.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-02-09.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-02-10.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-02-11.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-02-12.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-02-13.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-02-14.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-02-15.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-02-16.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-02-17.wav|Dogs are sitting by the door,
ravdess-emotional-speech-audio\AllActors\03-01-04-01-02-02-18.wav|Dogs are sitting by the door,
